id;created_at;text;TEXT.1;TOKENISASI;STOP_REMOVAL;label
1,61523E+18;17/01/2023 13:29;ketua mui bandung apresiasi kinerja polri saat kegiatan sambang selasa 17 januari 2023 bertempat jl sidomukti no 39 kel sukaluyu kanit binmas ipda sudiyono beserta babinkamtibmas telah melaksanakan sambang dan silaturahmi kepada kh dr miftah farid ketua mui kota bandung https t co 6mvo49hnkl;Ketua MUI Bandung Apresiasi Kinerja Polri saat Kegiatan Sambang selasa 17 Januari 2023 bertempat Jl Sidomukti no 39 Kel Sukaluyu Kanit Binmas Ipda Sudiyono beserta Babinkamtibmas telah melaksanakan Sambang dan Silaturahmi kepada KH DR Miftah Farid Ketua MUI Kota Bandung https t co 6mVO49HnkL;['ketua', 'mui', 'bandung', 'apresiasi', 'kinerja', 'polri', 'saat', 'kegiatan', 'sambang', 'selasa', '17', 'januari', '2023', 'bertempat', 'jl', 'sidomukti', 'no', '39', 'kel', 'sukaluyu', 'kanit', 'binmas', 'ipda', 'sudiyono', 'beserta', 'babinkamtibmas', 'telah', 'melaksanakan', 'sambang', 'dan', 'silaturahmi', 'kepada', 'kh', 'dr', 'miftah', 'farid', 'ketua', 'mui', 'kota', 'bandung', 'https', 't', 'co', '6mvo49hnkl'];ketua mui bandung apresiasi kinerja polri kegiatan sambang selasa 17 januari 2023 bertempat jl sidomukti no 39 kel sukaluyu kanit binmas ipda sudiyono beserta babinkamtibmas melaksanakan sambang silaturahmi kh dr miftah farid ketua mui kota bandung https t co 6mvo49hnkl;positif
1,61522E+18;17/01/2023 12:45;dosen universitas al ghifari bandung berikan apresiasi kinerja polri khususnya polda jabar https t co puklzkclzp https t co xp4djvdoc8;Dosen Universitas Al Ghifari Bandung Berikan Apresiasi Kinerja Polri Khususnya Polda Jabar https t co PUKlZkClZP https t co Xp4DJvDoc8;['dosen', 'universitas', 'al', 'ghifari', 'bandung', 'berikan', 'apresiasi', 'kinerja', 'polri', 'khususnya', 'polda', 'jabar', 'https', 't', 'co', 'puklzkclzp', 'https', 't', 'co', 'xp4djvdoc8'];dosen universitas al ghifari bandung apresiasi kinerja polri polda jabar https t co puklzkclzp https t co xp4djvdoc8;positif
1,61519E+18;17/01/2023 10:30;testimony dari aparatur desa jayaputra kec sariwangi tentang apresiasi kinerja terhadap polri https t co fzidckxo5l;Testimony dari Aparatur Desa Jayaputra Kec Sariwangi tentang Apresiasi Kinerja terhadap Polri https t co FzIDCKXo5l;['testimony', 'dari', 'aparatur', 'desa', 'jayaputra', 'kec', 'sariwangi', 'tentang', 'apresiasi', 'kinerja', 'terhadap', 'polri', 'https', 't', 'co', 'fzidckxo5l'];testimony aparatur desa jayaputra kec sariwangi apresiasi kinerja polri https t co fzidckxo5l;positif
1,61518E+18;17/01/2023 10:03;apresiasi ketua umum mui kota bandung kh miftah farid terhadap kinerja polri dalam menjaga kamtibmas di kota bandung polisipenolongpresisi https t co ec0o6qdlwo;Apresiasi Ketua Umum MUI Kota Bandung KH MIFTAH FARID terhadap Kinerja Polri dalam menjaga Kamtibmas di Kota Bandung Polisipenolongpresisi https t co EC0o6QDLwO;['apresiasi', 'ketua', 'umum', 'mui', 'kota', 'bandung', 'kh', 'miftah', 'farid', 'terhadap', 'kinerja', 'polri', 'dalam', 'menjaga', 'kamtibmas', 'di', 'kota', 'bandung', 'polisipenolongpresisi', 'https', 't', 'co', 'ec0o6qdlwo'];apresiasi ketua mui kota bandung kh miftah farid kinerja polri menjaga kamtibmas kota bandung polisipenolongpresisi https t co ec0o6qdlwo;positif
1,61517E+18;17/01/2023 09:22; divhumas polri saya percaya atas kinerja polri saya yakin ada yg menggerakkan k2 belah pihak ; DivHumas Polri Saya percaya atas kinerja polri saya yakin ada yg menggerakkan K2 belah pihak ;['', 'divhumas', 'polri', 'saya', 'percaya', 'atas', 'kinerja', 'polri', 'saya', 'yakin', 'ada', 'yg', 'menggerakkan', 'k2', 'belah', 'pihak', '']; divhumas polri percaya kinerja polri yg menggerakkan k2 belah ;positif
1,61515E+18;17/01/2023 08:01;mohon ijin komandan melaporkan bersama ini mengirimkan video testimoni apresiasi terhadap polri dari tokoh masyarakat sdr rohidin kec parungponteng video testimoni apresiasi terhadap kinerja polri terlampir dum https t co fkj7a3eszq;Mohon ijin Komandan melaporkan Bersama ini mengirimkan Video Testimoni Apresiasi terhadap Polri dari Tokoh Masyarakat sdr Rohidin Kec Parungponteng Video testimoni apresiasi terhadap kinerja polri terlampir Dum https t co FKj7A3EsZQ;['mohon', 'ijin', 'komandan', 'melaporkan', 'bersama', 'ini', 'mengirimkan', 'video', 'testimoni', 'apresiasi', 'terhadap', 'polri', 'dari', 'tokoh', 'masyarakat', 'sdr', 'rohidin', 'kec', 'parungponteng', 'video', 'testimoni', 'apresiasi', 'terhadap', 'kinerja', 'polri', 'terlampir', 'dum', 'https', 't', 'co', 'fkj7a3eszq'];mohon ijin komandan melaporkan mengirimkan video testimoni apresiasi polri tokoh masyarakat sdr rohidin kec parungponteng video testimoni apresiasi kinerja polri terlampir dum https t co fkj7a3eszq;positif
1,61513E+18;17/01/2023 06:47; divhumas polri saya jadi ragu dengan kinerja kapolri kemarin saya sudah sangat pecaya dgn polri tapi dgn kejadian ini mulai surut kepercayaan saya terhadap polri memang benar bahwa keadilan di negri ini nihil buat rakyat kecil ; DivHumas Polri Saya jadi ragu dengan kinerja kapolri Kemarin saya sudah sangat pecaya dgn polri Tapi dgn kejadian ini Mulai surut kepercayaan saya terhadap polri Memang benar Bahwa keadilan di negri ini nihil buat rakyat kecil ;['', 'divhumas', 'polri', 'saya', 'jadi', 'ragu', 'dengan', 'kinerja', 'kapolri', 'kemarin', 'saya', 'sudah', 'sangat', 'pecaya', 'dgn', 'polri', 'tapi', 'dgn', 'kejadian', 'ini', 'mulai', 'surut', 'kepercayaan', 'saya', 'terhadap', 'polri', 'memang', 'benar', 'bahwa', 'keadilan', 'di', 'negri', 'ini', 'nihil', 'buat', 'rakyat', 'kecil', '']; divhumas polri ragu kinerja kapolri kemarin pecaya dgn polri dgn kejadian surut kepercayaan polri keadilan negri nihil rakyat ;negatif
1,61504E+18;17/01/2023 00:20;nggk bisa berkata apa apa lagi kinerja aparatnya emang ribet dan gaje pernah skali hp gw dijambret dari dlm mobil lokasi deket pos polisi yg masih rame pas lapor mereka blng mesti bikin surat keterangan dari kantor pusat yg jauh banget mana kondisi jam 10 malam lagi https t co mshjkcpjok;Nggk bisa berkata apa apa lagi Kinerja aparatnya emang ribet dan gaje Pernah skali hp gw dijambret dari dlm mobil lokasi deket pos polisi yg masih rame pas lapor mereka blng mesti bikin surat keterangan dari kantor pusat yg jauh banget mana kondisi jam 10 malam lagi https t co MshjkCPjOK;['nggk', 'bisa', 'berkata', 'apa', 'apa', 'lagi', 'kinerja', 'aparatnya', 'emang', 'ribet', 'dan', 'gaje', 'pernah', 'skali', 'hp', 'gw', 'dijambret', 'dari', 'dlm', 'mobil', 'lokasi', 'deket', 'pos', 'polisi', 'yg', 'masih', 'rame', 'pas', 'lapor', 'mereka', 'blng', 'mesti', 'bikin', 'surat', 'keterangan', 'dari', 'kantor', 'pusat', 'yg', 'jauh', 'banget', 'mana', 'kondisi', 'jam', '10', 'malam', 'lagi', 'https', 't', 'co', 'mshjkcpjok'];nggk kinerja aparatnya emang ribet gaje skali hp gw dijambret dlm mobil lokasi deket pos polisi yg rame pas lapor blng mesti bikin surat keterangan kantor pusat yg banget kondisi jam 10 malam https t co mshjkcpjok;negatif
1,61498E+18;16/01/2023 20:33; e100ss divhumas polri lek urusan bokep ae cepet masalah begini lemot naudzubillah hiih sumpah nggilani misal e rakyat isa kasih rating kinerja polri yakin rating kalian gk jauh2 dari bintang 1 aajajanajjsjrjr mendidih banget baca berita ini ; e100ss DivHumas Polri LEK URUSAN BOKEP AE CEPET MASALAH BEGINI LEMOT NAUDZUBILLAH HIIH SUMPAH NGGILANI MISAL E RAKYAT ISA KASIH RATING KINERJA POLRI YAKIN RATING KALIAN GK JAUH2 DARI BINTANG 1 AAJAJANAJJSJRJR MENDIDIH BANGET BACA BERITA INI ;['', 'e100ss', 'divhumas', 'polri', 'lek', 'urusan', 'bokep', 'ae', 'cepet', 'masalah', 'begini', 'lemot', 'naudzubillah', 'hiih', 'sumpah', 'nggilani', 'misal', 'e', 'rakyat', 'isa', 'kasih', 'rating', 'kinerja', 'polri', 'yakin', 'rating', 'kalian', 'gk', 'jauh2', 'dari', 'bintang', '1', 'aajajanajjsjrjr', 'mendidih', 'banget', 'baca', 'berita', 'ini', '']; e100ss divhumas polri lek urusan bokep ae cepet lemot naudzubillah hiih sumpah nggilani e rakyat isa kasih rating kinerja polri rating gk jauh2 bintang 1 aajajanajjsjrjr mendidih banget baca berita ;negatif
1,61491E+18;16/01/2023 15:53;wali kota cirebon drs nasrudin azis s h berikan apresiasi atas kinerja polri https t co npd5eierhf;Wali Kota Cirebon Drs Nasrudin Azis S H Berikan Apresiasi Atas Kinerja Polri https t co NpD5EierhF;['wali', 'kota', 'cirebon', 'drs', 'nasrudin', 'azis', 's', 'h', 'berikan', 'apresiasi', 'atas', 'kinerja', 'polri', 'https', 't', 'co', 'npd5eierhf'];wali kota cirebon drs nasrudin azis s h apresiasi kinerja polri https t co npd5eierhf;positif
1,61489E+18;16/01/2023 14:32; yrisella terimakasih sobat polri semangat polri dalam memberikan kontribusi tentunya tak akan pernah lepas dari peran dan dukungan masyarakat maka dari itu mohon dukungan dan doa yang tanpa henti untuk polri ya sobat demi kinerja dan pengabdian yang semakin baik ; YRisella Terimakasih sobat Polri semangat Polri dalam memberikan kontribusi tentunya tak akan pernah lepas dari peran dan dukungan masyarakat maka dari itu mohon dukungan dan doa yang tanpa henti untuk Polri ya sobat demi kinerja dan pengabdian yang semakin baik ;['', 'yrisella', 'terimakasih', 'sobat', 'polri', 'semangat', 'polri', 'dalam', 'memberikan', 'kontribusi', 'tentunya', 'tak', 'akan', 'pernah', 'lepas', 'dari', 'peran', 'dan', 'dukungan', 'masyarakat', 'maka', 'dari', 'itu', 'mohon', 'dukungan', 'dan', 'doa', 'yang', 'tanpa', 'henti', 'untuk', 'polri', 'ya', 'sobat', 'demi', 'kinerja', 'dan', 'pengabdian', 'yang', 'semakin', 'baik', '']; yrisella terimakasih sobat polri semangat polri kontribusi lepas peran dukungan masyarakat mohon dukungan doa henti polri ya sobat kinerja pengabdian ;positif
1,61488E+18;16/01/2023 13:54;kopi bareng bersama bapak kapolsek su1 di mako polsek sekaligus anev mingguan mengoreksi giat kinerja personil polisi palembang polisi sumsel ahmad firdaus wp polisi sumsel https t co x5kv53mvqw;KOPI BARENG bersama bapak kapolsek su1 di Mako Polsek sekaligus anev mingguan mengoreksi giat kinerja personil polisi palembang polisi sumsel ahmad firdaus wp polisi sumsel https t co X5KV53mVqw;['kopi', 'bareng', 'bersama', 'bapak', 'kapolsek', 'su1', 'di', 'mako', 'polsek', 'sekaligus', 'anev', 'mingguan', 'mengoreksi', 'giat', 'kinerja', 'personil', 'polisi', 'palembang', 'polisi', 'sumsel', 'ahmad', 'firdaus', 'wp', 'polisi', 'sumsel', 'https', 't', 'co', 'x5kv53mvqw'];kopi bareng kapolsek su1 mako polsek anev mingguan mengoreksi giat kinerja personil polisi palembang polisi sumsel ahmad firdaus wp polisi sumsel https t co x5kv53mvqw;positif
1,61485E+18;16/01/2023 12:13; thefeelingof1 terimakasih atas responnya sobat kami akan berusaha sebaik mungkin untuk menindaklanjuti sesuai dengan hukum yang berlaku mohon dukungannya peran serta masyarakat juga sangat membantu untuk memberantas narkoba dan membantu kinerja kepolisian ; thefeelingof1 Terimakasih atas responnya sobat Kami akan berusaha sebaik mungkin untuk menindaklanjuti sesuai dengan hukum yang berlaku Mohon dukungannya peran serta masyarakat juga sangat membantu untuk memberantas narkoba dan membantu kinerja Kepolisian ;['', 'thefeelingof1', 'terimakasih', 'atas', 'responnya', 'sobat', 'kami', 'akan', 'berusaha', 'sebaik', 'mungkin', 'untuk', 'menindaklanjuti', 'sesuai', 'dengan', 'hukum', 'yang', 'berlaku', 'mohon', 'dukungannya', 'peran', 'serta', 'masyarakat', 'juga', 'sangat', 'membantu', 'untuk', 'memberantas', 'narkoba', 'dan', 'membantu', 'kinerja', 'kepolisian', '']; thefeelingof1 terimakasih responnya sobat berusaha menindaklanjuti sesuai hukum berlaku mohon dukungannya peran masyarakat membantu memberantas narkoba membantu kinerja kepolisian ;positif
1,61485E+18;16/01/2023 11:45;sidokes polres bangli berikan pelayanan pemeriksaan kesehatan kepada anggota polri di polsek bangli untuk menunjang kinerja polri dalam menjaga kamtibmas poldabali polresbangli https t co z8vlbwpoxd;Sidokes Polres Bangli berikan pelayanan pemeriksaan kesehatan kepada Anggota Polri di Polsek Bangli untuk menunjang kinerja Polri dalam menjaga kamtibmas poldabali polresbangli https t co Z8VlbWPOxD;['sidokes', 'polres', 'bangli', 'berikan', 'pelayanan', 'pemeriksaan', 'kesehatan', 'kepada', 'anggota', 'polri', 'di', 'polsek', 'bangli', 'untuk', 'menunjang', 'kinerja', 'polri', 'dalam', 'menjaga', 'kamtibmas', 'poldabali', 'polresbangli', 'https', 't', 'co', 'z8vlbwpoxd'];sidokes polres bangli pelayanan pemeriksaan kesehatan anggota polri polsek bangli menunjang kinerja polri menjaga kamtibmas poldabali polresbangli https t co z8vlbwpoxd;positif
1,61485E+18;16/01/2023 11:40;kapolsek gelumbang iptu rendy novriady s t k s i k beserta kanit dan anggota melakukan rapat anev pimpinan guna meningkatkan kinerja polri dalam melindungi mengayomi dan melayani masyarakat sumsel poldasumsel polisisumsel polisipalembang polisimuaraemim https t co gvax9x2kvz;Kapolsek Gelumbang IPTU RENDY NOVRIADY S T K S I K Beserta kanit dan anggota melakukan Rapat Anev pimpinan Guna meningkatkan kinerja Polri dalam melindungi mengayomi dan melayani masyarakat sumsel poldasumsel polisisumsel polisipalembang polisimuaraemim https t co gvax9X2KvZ;['kapolsek', 'gelumbang', 'iptu', 'rendy', 'novriady', 's', 't', 'k', 's', 'i', 'k', 'beserta', 'kanit', 'dan', 'anggota', 'melakukan', 'rapat', 'anev', 'pimpinan', 'guna', 'meningkatkan', 'kinerja', 'polri', 'dalam', 'melindungi', 'mengayomi', 'dan', 'melayani', 'masyarakat', 'sumsel', 'poldasumsel', 'polisisumsel', 'polisipalembang', 'polisimuaraemim', 'https', 't', 'co', 'gvax9x2kvz'];kapolsek gelumbang iptu rendy novriady s t k s i k beserta kanit anggota rapat anev pimpinan meningkatkan kinerja polri melindungi mengayomi melayani masyarakat sumsel poldasumsel polisisumsel polisipalembang polisimuaraemim https t co gvax9x2kvz;positif
1,61484E+18;16/01/2023 11:32;sidokes polres bangli berikan pelayanan pemeriksaan kesehatan kepada anggota polri di polsek bangli untuk menunjang kinerja polri dalam menjaga kamtibmas poldabali polresbangli https t co hvwjf8yuyz;Sidokes Polres Bangli berikan pelayanan pemeriksaan kesehatan kepada Anggota Polri di Polsek Bangli untuk menunjang kinerja Polri dalam menjaga kamtibmas poldabali polresbangli https t co hVwJf8yUYz;['sidokes', 'polres', 'bangli', 'berikan', 'pelayanan', 'pemeriksaan', 'kesehatan', 'kepada', 'anggota', 'polri', 'di', 'polsek', 'bangli', 'untuk', 'menunjang', 'kinerja', 'polri', 'dalam', 'menjaga', 'kamtibmas', 'poldabali', 'polresbangli', 'https', 't', 'co', 'hvwjf8yuyz'];sidokes polres bangli pelayanan pemeriksaan kesehatan anggota polri polsek bangli menunjang kinerja polri menjaga kamtibmas poldabali polresbangli https t co hvwjf8yuyz;positif
1,61479E+18;16/01/2023 08:10; siapaak13719019 ayang utriza divhumas polri kejaksaanri nunggu di neraka lah sambil liatin kinerja anak cucu adam; SiapaAk13719019 Ayang Utriza DivHumas Polri KejaksaanRI Nunggu di neraka lah Sambil liatin kinerja anak cucu adam;['', 'siapaak13719019', 'ayang', 'utriza', 'divhumas', 'polri', 'kejaksaanri', 'nunggu', 'di', 'neraka', 'lah', 'sambil', 'liatin', 'kinerja', 'anak', 'cucu', 'adam']; siapaak13719019 ayang utriza divhumas polri kejaksaanri nunggu neraka liatin kinerja anak cucu adam;negatif
1,61476E+18;16/01/2023 05:48; adjie40673181 msaid didu eh tablo kalau lo kaga percaya sama polisi itu urusan lo tetapi penegak hukum di indonesia ya polisi ya tablo lo dongo sih kaga percaya sama polisi walaupun kinerja polisi itu lamban benahi harusnya orang polisi itu sendiri bukan malah institusinya paham blok ; Adjie40673181 msaid didu Eh tablo Kalau lo kaga percaya sama polisi Itu urusan lo Tetapi penegak hukum di indonesia ya polisi ya tablo Lo dongo sih kaga percaya sama polisi walaupun kinerja polisi itu lamban Benahi harusnya orang polisi itu sendiri bukan malah institusinya Paham blok ;['', 'adjie40673181', 'msaid', 'didu', 'eh', 'tablo', 'kalau', 'lo', 'kaga', 'percaya', 'sama', 'polisi', 'itu', 'urusan', 'lo', 'tetapi', 'penegak', 'hukum', 'di', 'indonesia', 'ya', 'polisi', 'ya', 'tablo', 'lo', 'dongo', 'sih', 'kaga', 'percaya', 'sama', 'polisi', 'walaupun', 'kinerja', 'polisi', 'itu', 'lamban', 'benahi', 'harusnya', 'orang', 'polisi', 'itu', 'sendiri', 'bukan', 'malah', 'institusinya', 'paham', 'blok', '']; adjie40673181 msaid didu eh tablo lo kaga percaya polisi urusan lo penegak hukum indonesia ya polisi ya tablo lo dongo sih kaga percaya polisi kinerja polisi lamban benahi orang polisi institusinya paham blok ;negatif
1,61465E+18;15/01/2023 23:04;rt ceciliasuwanda1 anakkolong polresblora ariefrohman 838 divhumas polri appresiasi atas kinerja kepolisian amp bupati tlh menangkap ;RT CeciliaSuwanda1 AnakKolong polresblora AriefRohman 838 DivHumas Polri Appresiasi atas kinerja Kepolisian amp Bupati tlh menangkap ;['rt', 'ceciliasuwanda1', 'anakkolong', 'polresblora', 'ariefrohman', '838', 'divhumas', 'polri', 'appresiasi', 'atas', 'kinerja', 'kepolisian', 'amp', 'bupati', 'tlh', 'menangkap', ''];rt ceciliasuwanda1 anakkolong polresblora ariefrohman 838 divhumas polri appresiasi kinerja kepolisian amp bupati tlh menangkap ;positif
1,61465E+18;15/01/2023 22:56; anakkolong polresblora ariefrohman 838 divhumas polri appresiasi atas kinerja kepolisian amp bupati tlh menangkap pelaku yg ternyata ayah kandung korban terima kasih bang anakkolong yg memviralkan kasus ini hingga mendapat perhatian dari aparat berharap pemda dinsos amp ibu2 bhayangkari blora memberi perhatian kpd korban amp bayi ; AnakKolong polresblora AriefRohman 838 DivHumas Polri Appresiasi atas kinerja Kepolisian amp Bupati tlh menangkap pelaku yg ternyata Ayah Kandung korban Terima kasih bang AnakKolong yg memViralkan kasus ini hingga mendapat perhatian dari aparat Berharap Pemda Dinsos amp ibu2 Bhayangkari Blora memberi perhatian kpd korban amp bayi ;['', 'anakkolong', 'polresblora', 'ariefrohman', '838', 'divhumas', 'polri', 'appresiasi', 'atas', 'kinerja', 'kepolisian', 'amp', 'bupati', 'tlh', 'menangkap', 'pelaku', 'yg', 'ternyata', 'ayah', 'kandung', 'korban', 'terima', 'kasih', 'bang', 'anakkolong', 'yg', 'memviralkan', 'kasus', 'ini', 'hingga', 'mendapat', 'perhatian', 'dari', 'aparat', 'berharap', 'pemda', 'dinsos', 'amp', 'ibu2', 'bhayangkari', 'blora', 'memberi', 'perhatian', 'kpd', 'korban', 'amp', 'bayi', '']; anakkolong polresblora ariefrohman 838 divhumas polri appresiasi kinerja kepolisian amp bupati tlh menangkap pelaku yg ayah kandung korban terima kasih bang anakkolong yg memviralkan perhatian aparat berharap pemda dinsos amp ibu2 bhayangkari blora perhatian kpd korban amp bayi ;positif
1,61465E+18;15/01/2023 22:48; kompastv terimakasi eliezer krn kebetanianmu utk berkata jujur maka kami tau keborokan2 kinerja oleh sekelompok polisi di dlm tubuh polri tanpah kejujuranmu tdk akan mungkin ada 95 polisi terlibt dlm perintangan penyelidikan thank you icad ; KompasTV Terimakasi Eliezer krn kebetanianmu utk berkata jujur maka kami tau keborokan2 kinerja oleh sekelompok polisi di dlm tubuh Polri tanpah kejujuranmu tdk akan mungkin ada 95 polisi terlibt dlm perintangan penyelidikan Thank you Icad ;['', 'kompastv', 'terimakasi', 'eliezer', 'krn', 'kebetanianmu', 'utk', 'berkata', 'jujur', 'maka', 'kami', 'tau', 'keborokan2', 'kinerja', 'oleh', 'sekelompok', 'polisi', 'di', 'dlm', 'tubuh', 'polri', 'tanpah', 'kejujuranmu', 'tdk', 'akan', 'mungkin', 'ada', '95', 'polisi', 'terlibt', 'dlm', 'perintangan', 'penyelidikan', 'thank', 'you', 'icad', '']; kompastv terimakasi eliezer krn kebetanianmu utk jujur tau keborokan2 kinerja sekelompok polisi dlm tubuh polri tanpah kejujuranmu tdk 95 polisi terlibt dlm perintangan penyelidikan thank you icad ;negatif
1,61458E+18;15/01/2023 18:16;gebyar vaksinasi covid 19 dan jumat curhat polres kediri kapolres kediri akbp agung setyo nugroho s i k terjun langsung ke masyarakat untuk mendengarkan keluhan kinerja polri divisihumaspolri humaspoldajatim pidpolreskediri polripresisi polreskediri kediri https t co yalhrcku5n;GEBYAR VAKSINASI COVID 19 DAN JUMAT CURHAT POLRES KEDIRI Kapolres Kediri AKBP Agung Setyo Nugroho S I K terjun langsung ke masyarakat untuk mendengarkan keluhan kinerja Polri divisihumaspolri humaspoldajatim pidpolreskediri polripresisi polreskediri kediri https t co YalHrcKu5N;['gebyar', 'vaksinasi', 'covid', '19', 'dan', 'jumat', 'curhat', 'polres', 'kediri', 'kapolres', 'kediri', 'akbp', 'agung', 'setyo', 'nugroho', 's', 'i', 'k', 'terjun', 'langsung', 'ke', 'masyarakat', 'untuk', 'mendengarkan', 'keluhan', 'kinerja', 'polri', 'divisihumaspolri', 'humaspoldajatim', 'pidpolreskediri', 'polripresisi', 'polreskediri', 'kediri', 'https', 't', 'co', 'yalhrcku5n'];gebyar vaksinasi covid 19 jumat curhat polres kediri kapolres kediri akbp agung setyo nugroho s i k terjun langsung masyarakat mendengarkan keluhan kinerja polri divisihumaspolri humaspoldajatim pidpolreskediri polripresisi polreskediri kediri https t co yalhrcku5n;positif
1,61452E+18;15/01/2023 14:15;rt lintang ayoe naydonuts divhumas polri kpk ri kejaksaanri endingnya ribuan ton beras ditimbun dibiarkan membusuk dholim banget diat ;RT lintang ayoe NayDonuts DivHumas Polri KPK RI KejaksaanRI Endingnya ribuan ton beras ditimbun dibiarkan membusuk dholim banget diat ;['rt', 'lintang', 'ayoe', 'naydonuts', 'divhumas', 'polri', 'kpk', 'ri', 'kejaksaanri', 'endingnya', 'ribuan', 'ton', 'beras', 'ditimbun', 'dibiarkan', 'membusuk', 'dholim', 'banget', 'diat', ''];rt lintang ayoe naydonuts divhumas polri kpk ri kejaksaanri endingnya ribuan ton beras ditimbun dibiarkan membusuk dholim banget diat ;negatif
1,61451E+18;15/01/2023 13:32; pentoluratt joblessbahagia krimerha kok isinya yang ketangkep semua ya artinya pada gagal ikut pendidikan dong alhamdulillah emang bagus kinerja kepolisian mana nih yang suap lanjut ampe pendidkan; PentolUratt joblessbahagia KrimErha Kok isinya yang ketangkep semua ya artinya pada gagal ikut pendidikan dong alhamdulillah emang bagus kinerja kepolisian mana nih yang suap lanjut ampe pendidkan;['', 'pentoluratt', 'joblessbahagia', 'krimerha', 'kok', 'isinya', 'yang', 'ketangkep', 'semua', 'ya', 'artinya', 'pada', 'gagal', 'ikut', 'pendidikan', 'dong', 'alhamdulillah', 'emang', 'bagus', 'kinerja', 'kepolisian', 'mana', 'nih', 'yang', 'suap', 'lanjut', 'ampe', 'pendidkan']; pentoluratt joblessbahagia krimerha isinya ketangkep ya gagal pendidikan alhamdulillah emang bagus kinerja kepolisian nih suap ampe pendidkan;negatif
1,61448E+18;15/01/2023 11:27; republikaonline apa pak polisi ini menjelekkan kinerja presiden dan pemerintah karena gagal menyediakan lapangan kerja ; republikaonline apa pak polisi ini menjelekkan kinerja presiden dan pemerintah karena gagal menyediakan lapangan kerja ;['', 'republikaonline', 'apa', 'pak', 'polisi', 'ini', 'menjelekkan', 'kinerja', 'presiden', 'dan', 'pemerintah', 'karena', 'gagal', 'menyediakan', 'lapangan', 'kerja', '']; republikaonline polisi menjelekkan kinerja presiden pemerintah gagal menyediakan lapangan kerja ;negatif
1,61444E+18;15/01/2023 08:56;halo sobat humas divisi propam mabes polri telah meluncurkan aplikasi whatsapp pelayanan pengaduan presisi propam polri dengan nomor wa 081210106700 ayo kita manfaatkan untuk kemajuan dan tingkatkan kinerja polri dalam melayani melindungi dan mengayomi masyarakat https t co flyscatvk2;Halo Sobat Humas Divisi Propam Mabes Polri telah meluncurkan aplikasi WhatsApp Pelayanan Pengaduan Presisi Propam Polri dengan Nomor WA 081210106700 Ayo kita manfaatkan untuk kemajuan dan tingkatkan kinerja Polri dalam melayani melindungi dan mengayomi masyarakat https t co flyScaTVk2;['halo', 'sobat', 'humas', 'divisi', 'propam', 'mabes', 'polri', 'telah', 'meluncurkan', 'aplikasi', 'whatsapp', 'pelayanan', 'pengaduan', 'presisi', 'propam', 'polri', 'dengan', 'nomor', 'wa', '081210106700', 'ayo', 'kita', 'manfaatkan', 'untuk', 'kemajuan', 'dan', 'tingkatkan', 'kinerja', 'polri', 'dalam', 'melayani', 'melindungi', 'dan', 'mengayomi', 'masyarakat', 'https', 't', 'co', 'flyscatvk2'];halo sobat humas divisi propam mabes polri meluncurkan aplikasi whatsapp pelayanan pengaduan presisi propam polri nomor wa 081210106700 ayo manfaatkan kemajuan tingkatkan kinerja polri melayani melindungi mengayomi masyarakat https t co flyscatvk2;positif
1,61443E+18;15/01/2023 07:53; sundingjalila kinerja tni polri semakin bagus; sundingjalila Kinerja TNI polri semakin bagus;['', 'sundingjalila', 'kinerja', 'tni', 'polri', 'semakin', 'bagus']; sundingjalila kinerja tni polri bagus;positif
1,61424E+18;14/01/2023 19:52;melihat kilas balik kerugian yang terjadi di masyarakat kinerja ojk dinilai tak mampu memberikan perlindungan terhadap investasi masyarakat kuatbaca kuatbacacom ojk kpk polri;Melihat kilas balik kerugian yang terjadi di masyarakat kinerja OJK dinilai tak mampu memberikan perlindungan terhadap investasi masyarakat kuatbaca kuatbacacom ojk kpk polri;['melihat', 'kilas', 'balik', 'kerugian', 'yang', 'terjadi', 'di', 'masyarakat', 'kinerja', 'ojk', 'dinilai', 'tak', 'mampu', 'memberikan', 'perlindungan', 'terhadap', 'investasi', 'masyarakat', 'kuatbaca', 'kuatbacacom', 'ojk', 'kpk', 'polri'];kilas kerugian masyarakat kinerja ojk dinilai perlindungan investasi masyarakat kuatbaca kuatbacacom ojk kpk polri;negatif
